text,analysis,score
大一新生，军训帽子丢了，怎么办。有人捡到吗,（担心）表现出丢失物品后的焦虑和担忧情绪。,35
我要黑化辣。可恶的安工程，寝室停电啦，还找不到办法充电,（愤怒）对寝室停电表现出明显的不满情绪。,45
吧友们，校内做核酸在哪做啊。,（平淡）普通询问，无明显情绪波动。,50
安徽工程大学国际工程师学院。我想问一下，有没有学长，有台式机，可以大概搞个什么配置，宿舍限电多少w啊,（平淡）普通询问，没有明显情绪波动。,50
什么情况？。,（困惑）表达了对当前情境的疑惑，情绪偏中性。,55
问一下学长学姐们，工程管理专业大一新生要用到电脑吗？求求了。,（担心）表现出对学习工具不足的担忧情绪。,35
想问一下研究生英语免修，期末成绩给多少呀。看了官网，问了其他人也都不确定呢，是只给及格线75分嘛,（平淡）普通询问，没有明显情绪波动。,50
这个梗有知道的吗。,（好奇）对某个网络梗表现出轻微的好奇心。,60
人生逆袭的四大杠杆。对于我们普通人来说，只靠努力是远远不够的，一个人的努力只能决定一个人的下限，而只有学会借用杠杆才能决定自己的上限。 人生逆袭的四大杠杆: 第一个是原生家庭杠杆，也就是你的家庭背景，对应的是你的投胎能力。 第二个是平台杠杆，比如上了一个好学校，去了一个有发展潜力的城市、进入了一个有趋势性的行业，对应的是你的判断力。 第三个是无形资产杠杆，比如通过打造个人品牌，放大自己个人影响力，再把影响力转化为生产力，对应,（理性）理性分析人生策略，情绪中性偏积极。,65
有需要江南大学纺织材料学814资料的小伙伴吗。,（平淡）普通信息分享，无明显情绪波动。,50
咱们贡橙一年多少指标捏。rt,（平淡）普通询问，没有情绪波动。,50
羡慕了。师带有游泳馆了 什么时候有第二个体育馆,（羡慕）对他校设施表达了轻微的羡慕情绪。,70
寻人贴～～有没有22级服装设计或者服装表演的同学啊。寻找22级服装设计或者服装表演的同学～～～ 认不认识一个黑色中长卷发的男生，戴着一个发箍，个子180+，白瘦高 寻求联系方式～ 感谢感谢～～,（期待）对寻找某人充满期待和好奇。,70
往别人寝室门口吐口水的是不是咖喱人si绝了？。为什么会有这种低能,（愤怒，厌恶）对某行为表达了强烈的愤怒和厌恶情绪。,40
张敬和教的怎么样？,（平淡）普通询问，没有情绪波动。,50
江南大学纺织材料学814。,（平淡）普通分享信息，无明显情绪波动。,50
安工程考研。有没有吧友有机械院22考研的录取情况分享下,（平淡）普通询问，无情绪波动。,50
考研政审表在哪里盖章？。有一个二战的朋友，他是安工程的，他想到时候让我帮他把政审表拿去盖章，请问我们的政审表是在哪里盖章呢？A座吗？,（平淡）普通询问，无明显情绪波动。,50
安工程好多安徽学子没到合肥去过网上可以看看合肥。,（平淡）提供信息，无明显情绪波动。,50
#海浪发电##波浪能惯性液压差发电装置#。,（平淡）无明显情绪波动，属于中性陈述。,50
有没有学长学姐出电瓶车。买个小电瓶车,（平淡）普通询问，无明显情绪波动。,50
五食堂二楼成动物园了。,（愤怒，不满）对食堂环境表达了不满和愤怒。,45
求助一下大家。有继续教育学院招生老师的电话吗，今年打算想参加成人高考，报贵校的机械自动化专业。想先了解一下，马上就报名了，急！！！谢谢,（担心）表现出急于解决问题的焦虑情绪。,35
Win！Win！。拳打安工，脚踢安医！,（幽默，胜利感）夸张的幽默中充满了对胜利的喜悦。,80
这波如何评价。,（好奇）对当前局势的询问，表现出轻微好奇。,60
电气中外专业问题。想问问有没有电气中外专业对考研有点了解对毕业以后前景有点了解的朋友。看有人讲底特律那个学校很一般，不值得去念。它那个学历拿回来大概什么水平呢？目前对考研没什么概念985211很不切实际啊。如果考研最多是考了个比安工程好一点的一本学校，或者说甚至考了个211的尾巴，那是出国比较靠谱还是在国内读靠谱呢？,（理性）对未来发展路径的理性分析和探讨。,65
求校内教职工宿舍单间房，女生。考研租房，短租,（平淡）普通询问，无明显情绪波动。,50
⑧u们有没有知道现代教育中心在哪里。,（平淡）普通询问，无明显情绪波动。,50
表白墙的qq是多少我要表白。表白墙的qq是多少我要表白,（期待）表达了对表白的期待和紧张情绪。,70
晚归被辅导员问。天天查外宿，现在晚上不回来也不行，吧友有没有什么办法,（不满）对辅导员的行为表示轻微不满情绪。,45
入学求助帖。有安工程的学长学姐吗，想咨询个事儿，谢谢啦。,（平淡）普通求助，无情绪波动。,50
收个校园牌。如题,（平淡）普通求购信息，无情绪波动。,50
警示贴。大伙在贴吧浏览一定不要相信任何非官方信息啊，什么新生群啊，补考啊，乱七八糟的。谨防诈骗！！！一定要谨防诈骗啊如有发现立即报警,（担忧）对潜在诈骗行为的警惕和担忧情绪。,40
有没有懂鞋哥，想知道左边拖鞋的购买链接。,（平淡）普通询问，无情绪波动。,50
求学校里的打印店的微信。急急急,（担心）表达了急需解决问题的焦虑情绪。,35
强大的肯德基- -！看完同意请留言....。前苏联 克格勃 KGB Komitet Gsudarstvennoi Bzopastnosti 美国 联邦调查局 FBI Federal Bureau of Investigation 美国 中央情报局 CIA Central Intell,（幽默）轻松调侃，没有明显情绪波动。,70
学校微校园是不是老没事崩溃。订个图书馆座位，有时候微校园进不去，微校园进去的话图书馆预定又扫不了码，每次都恶心死人。有没有人有解决办法呀,（愤怒）对校园系统问题的愤怒和不满情绪。,45
楼主还差700经验就到14级了。历时8年都没达到14级呢 所以有好心的学弟学妹给我送送经验吗,（平淡）普通陈述，没有情绪波动。,50
学时不够怎么办。当时辅导员说是补8个，结果只有6个,（担心）表现出对学时不够问题的焦虑和担忧。,35
21栋五楼卫生。二十一栋五楼的卫生是没人打扫么,（不满）对环境卫生表达了明显的不满情绪。,40
学校报销医保流程是什么啊？听说要回老校区交材料,（平淡）普通询问，没有明显情绪波动。,50
学弟学妹们好 。问些问题哈。1.校外人员能进来吗？想带老婆孩子来逛逛大学,（平淡）普通询问，无明显情绪波动。,50
请问个问题。老校区宿舍台式机玩3a大作会跳闸吗,（担心）表现出对设备可能出问题的担忧情绪。,35
有没有江苏的，外地人在这里瑟瑟发抖,（平淡）普通表述，没有情绪波动。,50
出事了8u。这该怎么办,（担心）对当前事件的担忧和焦虑。,35
复试打印成绩单。uu们 成绩单上有没有显示补考啥的呀,（担心）对成绩单内容的担忧，情绪略微焦虑。,35
求助新校区体育老师联系方式。少选了一学期体育课，辅导员让找到老师签字重修，有无同学知道新校区体育老师联系方式，谢了,（平淡）普通求助，无明显情绪波动。,50
安徽大学2021录取时间。,（平淡）普通信息，无明显情绪波动。,50
新生鼠鼠怎么选课啊。,（平淡）普通询问，无情绪波动。,50
关于学时问题。大四劳育学时拿不满怎么办,（担心）对学时不足问题的焦虑和担忧。,35
盘点上安工不如玩原神的几大理由。,（幽默）以轻松幽默的方式表达观点，情绪轻松。,70
求助啊啊啊啊啊啊啊。真的救大命了 前天24号好像就可以交学费了，但是它那个住宿费是错的，但我个大**没管直接交了，现在多交了200 有没有人告诉我怎么把钱拿回来，穷孩子每分钱都很重要,（焦虑）对经济问题的焦虑，情绪略显急切。,35
配音有人接吗？搞点零花钱。。,（平淡）普通询问，没有情绪波动。,50
求一电动车。男生，求一带双牌，电池正常，大点的电动车，有出的联系下谢谢,（平淡）普通求购信息，无情绪波动。,50
寻找基友撸铁。哈有喜欢撸铁的啊，一起啊，组团办卡更便宜。 听说附近欣健身房不错，有没有想一起的,（乐观）对找到共同爱好者充满期待和乐观情绪。,80
体育选课求助。想问一下哪些好拿分 以及乒乓球怎么样,（平淡）普通询问，无明显情绪波动。,50
新生求助 环境科学与工程。请问一下各位学长学姐，环境科学与工程专业哪些导师比较好啊,（平淡）普通求助，没有情绪波动。,50
谁有艺术学院周红生写的《材料与。谁有艺术学院周红生写的《材料与工艺》，借用下啦，我们现在教科书换了但是他还按照他的书讲，没法复习了。希望学长学姐能打开书箱帮我看看撒,（平淡）普通求助，无情绪波动。,50
本人艺术学院研一学生，如果未来的学弟学妹有不懂的地方可以咨询我。,（平淡）提供帮助的信息，情绪平和。,50
环境工程考研咨询。有没有环境工程的研究生学长学姐，可以请教你们一些问题吗？,（平淡）普通求助，无情绪波动。,50
大事不好了鼠鼠们。,（担心）对某事件的紧张情绪，表现出焦虑。,35
为什么总是习惯过了凌晨12点之后还称第二天为明天。,（平淡）普通思考，没有情绪波动。,50
03届校友来报道。有没有0几届的回来看看的。学校名字都改了。,（怀旧）对母校的怀念情绪，带有轻微感伤。,70
计算机基础选谁的课。选黄伟还是周梁,（平淡）普通询问，无明显情绪波动。,50
快，高喊那个字。,（平淡）轻松互动，无明显情绪波动。,50
关于服工与服设。我简单说一下这两个专业，以我的了解，错误的地方请指出来我改正,（理性）对专业进行分析和讨论，情绪中性。,65
